4.484188365963278855e+00,1.092510309471556473e+00
2.815005634142340618e+00,1.713548760133746462e+00
4.684381551737698324e+00,1.410489248908054938e+00
2.564948980194754036e+00,1.343140654548872215e+00
4.488306134284808735e+00,1.381831538474955323e+00
3.183548903173895717e+00,-6.935052133543773145e-02
4.800664392007903736e+00,-5.932905619494747151e-01
5.112246226088100975e+00,6.274987085715368895e-01
6.394945380136459079e+00,1.595882197906327793e+00
4.412860889850523272e+00,1.391902763978875246e+00
5.616557326700830188e+00,5.056685372462634831e-01
5.534744436383000732e+00,1.473674494564205517e+00
3.423069986937110176e+00,4.968783165334201279e-01
3.729302213919825082e+00,6.740443484910659810e-01
5.008251729426884680e+00,1.270714803249053615e+00
4.369134993553311475e+00,4.285417270425532221e-01
5.573997449635696988e+00,1.027432088223765305e+00
5.119106472367656480e+00,1.329887930149598274e+00
3.788606132041502761e+00,1.457473416537634181e+00
2.016881148161935311e+00,1.003671169269394481e+00
4.395168485489303833e+00,3.897903276838713404e-01
5.845955249990771208e+00,1.059374912288402637e+00
5.385334466613828752e+00,1.157584623673171498e+00
6.798735170687551843e+00,1.207074212301544769e+00
6.776310751279516431e+00,2.296279828738168494e+00
4.848449538470767095e+00,1.089045597326459891e+00
3.623524952840554647e+00,-3.676165395339665576e-01
5.853538385811450695e+00,8.634315800126884932e-01
5.651828067680694900e+00,1.380014169738410068e+00
5.203924477092519041e+00,8.664807243965114703e-01
6.679742070987709113e+00,1.833580723650905853e+00
3.387395245265554244e+00,1.129790041606671069e+00
1.677982096140118617e+00,5.683570711805141507e-01
3.149731999335440680e+00,7.257975536738077160e-01
2.937555906998175814e+00,1.193948873585558568e+00
3.528371270203176646e+00,6.565990983884542054e-01
4.055906794144049421e+00,1.966244657201112744e+00
3.542563466486809975e+00,2.252145768925363889e+00
4.452051004470082951e+00,1.835852177313018974e+00
3.822339240334641008e+00,1.553153099789515768e+00
4.909064839368316946e+00,1.454169540974462604e+00
4.871159514592943829e+00,1.060621689297075898e+00
4.417309755472933475e+00,2.025696894133398818e+00
2.060120850572070950e+00,1.725260947291560321e+00
2.978738718670625119e+00,5.217371403747301795e-01
3.707510814857498893e+00,1.432313957779212554e+00
3.162969922673575240e+00,1.407146347619863791e+00
4.010527484068272308e+00,8.180613175568502982e-01
4.807473489325027494e+00,1.016153173501435303e+00
5.845420053254311021e+00,7.084553303158735993e-01
3.966678109542960406e+00,-1.212755881642051392e+00
3.696774046757491661e+00,1.810007483799456862e+00
4.068771729438950935e+00,2.402591724280755514e+00
2.928691647568750334e+00,2.546147274251416182e+00
2.779742841448427981e+00,1.819001375700698864e+00
4.000037302848933329e+00,1.362904760192946707e+00
2.690928476478456233e+00,4.426549140307396435e-01
4.085038475646127765e+00,1.096497548347395767e+00
3.150095386460058489e+00,7.818552455598133388e-01
3.336882690889012348e+00,1.076787219908903026e+00
3.099417702047215784e+00,1.656442353628650332e+00
4.456283140574557322e+00,1.422761453775425400e+00
3.092204972463306056e+00,8.757404686627210388e-01
2.813591303450937442e+00,5.407024970242576556e-01
4.078651859839883542e+00,-5.792056183473490716e-01
3.869720027848682964e+00,-4.203083138465466551e-01
5.334694996693192692e+00,2.620472984976480735e-01
5.292363277536396460e+00,-2.426612620867335535e-01
3.556863238232514046e+00,-5.708973071958659551e-01
3.698215061994988950e+00,-3.337931968240650527e-01
3.763903151049962315e+00,5.516118127609720423e-01
4.352265209003132185e+00,1.535436356244702427e+00
3.133412710985127969e+00,7.714660278350589095e-01
2.471384019977794999e+00,4.765402867244077356e-01
3.998606832399459687e+00,1.362820580655172753e+00
4.129541513300919675e+00,1.309383794697956072e+00
3.306182273394645765e+00,1.168656257143483979e+00
2.843190841969167160e+00,8.998915153761066765e-01
3.157936952607738768e+00,1.713025839866409106e+00
3.678280217699910537e+00,1.214661081874264914e+00
2.196243339542368389e+00,4.648372067313598643e-01
1.119531398651803400e+00,2.253575066996423182e+00
1.364157613798776092e+00,2.437719271276943989e+00
3.890298754987232321e+00,2.456153609361335199e+00
1.720315807717595957e+00,5.489714701615857617e-01
2.998652793342569733e+00,9.337355447902722094e-01
4.754776184373762149e+00,8.603558028292421778e-01
3.019179765676571314e+00,1.620947034233321871e+00
2.978855141514205940e+00,2.404101388581002752e+00
2.822104775693599965e+00,9.843429216445858110e-01
3.368248940309825024e+00,1.447752142132487263e+00
3.965379920961672688e+00,2.815821532822129214e-01
4.085769525230802834e+00,8.070534651528028514e-01
3.664276923888849069e+00,1.864575179573051411e+00
4.917838124806206856e+00,2.140795702757429808e+00
4.295571926385505890e+00,1.548883420066236027e+00
3.379570395068065558e+00,1.357212030612410469e+00
3.366617739724647063e+00,6.493115035360956799e-01
4.859909130991387549e+00,1.639277641005729036e+00
3.830270937938843545e+00,9.311779807245672558e-01
4.885649687378086803e+00,1.642394005490685149e+00
3.129388969700394707e+00,5.542366329282853998e-01
3.348745364959542670e+00,1.149711249294441240e+00
4.074684080299832090e+00,1.270567585821069434e+00
3.778017991910873619e+00,2.600335683449654933e-01
4.849395266625657896e+00,1.516014121183086427e+00
4.801031853892457235e+00,-1.749713416961062862e-03
4.955843042255648534e+00,1.306858197492648754e+00
3.262646954336537508e+00,1.093049709293133498e+00
2.956367434744312295e+00,1.680540862256617363e+00
3.258552005244843564e+00,1.129137548272433067e+00
9.466291623654474741e-01,1.404690079989618479e+00
3.533890691228579239e+00,2.150336965028721181e+00
5.553758440736494606e+00,4.965884402111315765e-01
5.776658210780002634e+00,3.632130835319785089e-01
5.308999009639232547e+00,2.466513701149189774e+00
3.892575742274867245e+00,1.490994550856358458e+00
2.771184366345174954e+00,1.559509077209727090e+00
4.459440599247062487e+00,1.966279307358389516e+00
3.266657649155323195e+00,-6.242539254853496367e-02
4.513772360818510521e+00,5.127795612919174850e-01
4.439029549450721923e+00,3.756599272624048247e-01
3.906958142382314314e+00,-1.525215199216667372e-01
5.018323787128149860e+00,8.400762388377136514e-01
2.372036503194123735e+00,1.731912446609185086e-01
4.828179916063567667e+00,3.131760940708089302e-01
4.857902546530965537e+00,4.428897372502349494e-01
4.199727863469854938e+00,1.056041319609064555e+00
5.260150643178947760e+00,9.063022004612522053e-01
5.151522751038995374e+00,1.725513426595843836e+00
4.455121490484713398e+00,1.763721036073463200e+00
3.566570208895610605e+00,1.549340514632608912e+00
4.246707329920238472e+00,7.017043806735303590e-01
5.662807954223104900e+00,2.729119316052995181e+00
4.156435700733477567e+00,2.199545001947083023e+00
3.812181476621079312e+00,1.481094744417198905e+00
2.438727429722430173e+00,7.600941132090192065e-01
3.652067121225783364e+00,1.115457740000951770e+00
6.274750715697092751e+00,1.556284452520163342e+00
3.443683494634527165e+00,6.992669394250876636e-01
4.972363713725362899e+00,-3.807076349286901973e-01
4.597663094333538147e+00,7.617317912780201539e-01
5.846020801628651675e+00,2.390348564635957906e-01
4.410921049420118756e+00,1.661416309988448914e+00
5.515573989559865886e+00,1.991095800823682316e-01
4.856976699121602792e+00,2.961089617383809713e-01
3.633108272375359160e+00,-4.681936629028065067e-01
4.724037549100453148e+00,1.115331373168912066e+00
6.048449496708490969e+00,7.078794523623785917e-01
3.513046462584491714e+00,-3.434820909622168239e-01
3.986601126441342124e+00,1.311307728874776313e+00
4.701405984321865184e+00,6.113810457150560262e-01
2.853929363700309807e+00,5.137219322720387726e-01
3.440545704761018619e+00,8.045126577590673289e-01
4.529072754466738182e+00,2.495932191758848395e-01
